Analyte Code,Analyte Name,MIN_ANALYSIS_TIME,MAX_ANALYSIS_TIME,HOLDING_TIME,Method Code,Method Name,PURPOSE_TEXT
2039,DI(2-ETHYLHEXYL) PHTHALATE,0,0,0,505,"PESTICIDES, PCB, GC, MICROEXTRACT",ANALYSIS OF ORGANOHALIDE PESTICIDES AND COMMERCIAL POLYCHLORINATED BIPHENYL PRODUCTS IN WATER BY MICRO EXTRACTION AND GA
3001,HETEROTROPHIC BACTERIA (HPC OR SPC),,,,9215B,POUR PLATE,
3009,FUNGUS /ML,,,,9610B,POUR PLATE,
4010,COMBINED RADIUM (-226 & -228),,,,7500-RA,PRECIPITATION METHOD FOR RADIUM,
4020,RADIUM-226,,,,7500-RAB,PRECIPITATION METHOD FOR RADIUM,
4020,RADIUM-226,,,,903.1,PRECIPITATION METHOD FOR RADIUM,
4020,RADIUM-226,,,,D3454-86,PRECIPITATION METHOD FOR RADIUM,
4020,RADIUM-226,,,,R-1141-76,PRECIPITATION METHOD FOR RADIUM,
3100,COLIFORM (TCR),45,51,30,307.3,FERMENTATION TUBE - PRESENCE/ABSENCE,PRESENCE - ABSENCE
3013,FECAL COLIFORM,,,30,9221D,FERMENTATION TUBE - PRESENCE/ABSENCE,PRESENCE - ABSENCE
3100,COLIFORM (TCR),45,51,30,9221D,FERMENTATION TUBE - PRESENCE/ABSENCE,PRESENCE - ABSENCE
3007,SALMONELLA-SHIGELLA,,,,9260D,QUANTITIATIVE,
4006,COMBINED URANIUM,,,,7500-UB,RADIOCHEMICAL METHOD,
4006,COMBINED URANIUM,,,,908,RADIOCHEMICAL METHOD,
4006,COMBINED URANIUM,,,,D3972-82,RADIOCHEMICAL METHOD,
1024,CYANIDE,,,,4500CN-F,SELECTIVE ELECTRODE METHOD,MANUAL DISTILLATION FOLLOWED BY: SELECTIVE ELECTRODE METHOD
4030,RADIUM-228,,,,7500-RAD,SEQUENTIAL PRECIPITATION METHOD FOR RADI,
4030,RADIUM-228,,,,904.4,SEQUENTIAL PRECIPITATION METHOD FOR RADI,
4030,RADIUM-228,,,,R-1142-76,SEQUENTIAL PRECIPITATION METHOD FOR RADI,
3016,SHIGELLA,,,,9260E,SHIGELLA,
3027,ERWINIA,,,,9225C,DIFFERENTIATION OF COLIFORM BACTERIA,
3026,AEROMONAS,,,,9225C,DIFFERENTIATION OF COLIFORM BACTERIA,
3025,CITROBACTER,,,,9225C,DIFFERENTIATION OF COLIFORM BACTERIA,
3024,KLEBSIELLA,,,,9225C,DIFFERENTIATION OF COLIFORM BACTERIA,
3023,ENTEROBACTER,,,,9225C,DIFFERENTIATION OF COLIFORM BACTERIA,
1024,CYANIDE,,,,4500CN-E,"SPECTROPHOTOMETRIC, MANUAL",MANUAL DISTILLATION FOLLOWED BY: SPECTROPHOTOMETRIC
1024,CYANIDE,,,,I-3300-85,"SPECTROPHOTOMETRIC, MANUAL",MANUAL DISTILLATION FOLLOWED BY: SPECTROPHOTOMETRIC
3001,HETEROTROPHIC BACTERIA (HPC OR SPC),,,,9215C,SPREAD PLATE,
1012,RESIDUAL CHLORINE,,,,4500CL-H,SYRINGALDAZINE (FACTS),
0999,CHLORINE,,,,4500CL-H,SYRINGALDAZINE (FACTS),
1996,TEMPERATURE (CENTIGRADE),,,,2550,THERMOMETRIC,
1927,"ALKALINITY, TOTAL",,,,2320B,TITRIMETRIC,
1929,"ALKALINITY, CARBONATE",0,0,0,2320B,TITRIMETRIC,
1067,"ALKALINITY, CACO3 STABILITY",,,,2320B,TITRIMETRIC,
1928,"ALKALINITY, BICARBONATE",0,0,0,2320B,TITRIMETRIC,
1067,"ALKALINITY, CACO3 STABILITY",,,,D1067-88B,TITRIMETRIC,
1927,"ALKALINITY, TOTAL",,,,D1067-88B,TITRIMETRIC,
1931,"ALKALINITY, PHENOLPHTHALEIN",,,,I-1030-85,TITRIMETRIC,
1067,"ALKALINITY, CACO3 STABILITY",,,,I-1030-85,TITRIMETRIC,
1927,"ALKALINITY, TOTAL",,,,I-1030-85,TITRIMETRIC,
3014,E. COLI,22,26,30,310.3,COLILERT - PRESENCE/ABSENCE,IDEXX
3014,E. COLI,22,26,30,9223B-PA,COLILERT - PRESENCE/ABSENCE,IDEXX
3100,COLIFORM (TCR),,,30,9223B-PA,COLILERT - PRESENCE/ABSENCE,IDEXX
3013,FECAL COLIFORM,22,26,30,310.2,EC MEDIUM - PRESENCE/ABSENCE,FERMENTATION TUBE OR MEMBRANE FILTER
3013,FECAL COLIFORM,22,26,30,9221E-PA,EC MEDIUM - PRESENCE/ABSENCE,FERMENTATION TUBE OR MEMBRANE FILTER
3014,E. COLI,4,4,30,310.4,NUTRIENT AGAR & MUG,
3014,E. COLI,4,4,30,NUTAG-MUG,NUTRIENT AGAR & MUG,
1094,ASBESTOS,,,,100.1,TRANSMISSION ELECTRON MICROSCOPY,
2949,MAXIMUM TOTAL TRIHALOMETHANE POTENTIAL,,,,510.1,TTHM AFTER INCUBATION,TTHM AFTER INCUBATION
1055,SULFATE,,,,375.4,TURBIDIMETRIC,
1055,SULFATE,,,,4500SO4-E,TURBIDIMETRIC,
1055,SULFATE,,,,D516-90,TURBIDIMETRIC,
3020,VIBRIO CHOLERAE,,,,9260H,VIBRIO CHOLERAE,
1905,COLOR,,,,110.2,VISUAL COMPARISON METHOD,
1905,COLOR,,,,2120B,VISUAL COMPARISON METHOD,
2030,P-ISOPROPYLTOLUENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2967,M-DICHLOROBENZENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2966,P-CHLOROTOLUENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2965,O-CHLOROTOLUENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2426,TERT-BUTYLBENZENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2424,"1,3,5-TRIMETHYLBENZENE",,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2422,N-BUTYLBENZENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2420,"1,2,3-TRICHLOROBENZENE",,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2969,P-DICHLOROBENZENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2968,O-DICHLOROBENZENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2248,NAPHTHALENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2989,CHLOROBENZENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2418,"1,2,4-TRIMETHYLBENZENE",,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2998,N-PROPYLBENZENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2994,ISOPROPYLBENZENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2993,BROMOBENZENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2428,SEC-BUTYLBENZENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2246,HEXACHLOROBUTADIENE,,,,503.1,"VOC, AROMATIC/UNSATURATED, GC, P&T",VOLATILE AROMATIC AND UNSATURATED ORGANIC COMPOUNDS IN WATER BY PURGE AND TRAP GAS CHROMATOGRAPHY
2212,DICHLORODIFLUOROMETHANE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2210,CHLOROMETHANE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2030,P-ISOPROPYLTOLUENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2967,M-DICHLOROBENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2966,P-CHLOROTOLUENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2965,O-CHLOROTOLUENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2944,DIBROMOCHLOROMETHANE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2943,BROMODICHLOROMETHANE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2942,BROMOFORM,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2941,CHLOROFORM,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2430,BROMOCHLOROMETHANE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2426,TERT-BUTYLBENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2424,"1,3,5-TRIMETHYLBENZENE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2422,N-BUTYLBENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2420,"1,2,3-TRICHLOROBENZENE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2950,TTHM,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2955,"XYLENES, TOTAL",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2962,P-XYLENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2996,STYRENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2380,"CIS-1,2-DICHLOROETHYLENE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2969,P-DICHLOROBENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2968,O-DICHLOROBENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2964,DICHLOROMETHANE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2416,"2,2-DICHLOROPROPANE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2414,"1,2,3-TRICHLOROPROPANE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2413,"1,3-DICHLOROPROPENE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2412,"1,3-DICHLOROPROPANE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2410,"1,1-DICHLOROPROPENE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2408,DIBROMOMETHANE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2248,NAPHTHALENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2995,M-XYLENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2976,VINYL CHLORIDE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2985,"1,1,2-TRICHLOROETHANE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2378,"1,2,4-TRICHLOROBENZENE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2991,TOLUENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2987,TETRACHLOROETHYLENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2984,TRICHLOROETHYLENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2418,"1,2,4-TRIMETHYLBENZENE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2983,"1,2-DICHLOROPROPANE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2982,CARBON TETRACHLORIDE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2980,"1,2-DICHLOROETHANE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2979,"TRANS-1,2-DICHLOROETHYLENE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2977,"1,1-DICHLOROETHYLENE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2981,"1,1,1-TRICHLOROETHANE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2401,"DICHLOROBENZENES, TOTAL",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2218,TRICHLOROFLUOROMETHANE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2998,N-PROPYLBENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2994,ISOPROPYLBENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2993,BROMOBENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2988,"1,1,2,2-TETRACHLOROETHANE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2986,"1,1,1,2-TETRACHLOROETHANE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2978,"1,1-DICHLOROETHANE",,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2428,SEC-BUTYLBENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2997,O-XYLENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2992,ETHYLBENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2990,BENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2989,CHLOROBENZENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2246,HEXACHLOROBUTADIENE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2216,CHLOROETHANE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2214,BROMOMETHANE,,,,502.2,"VOC, GC, PID/ECD, P&T, CAPCOLUMN",VOCS IN WATER BY PURGE AND TRAP CAPILLARY COLUMN GASCHROMATOGRAPHY WITH PHOTOIONIZATION AND ELECTROLYTIC CONDUCTIVITY DE
2212,DICHLORODIFLUOROMETHANE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2210,CHLOROMETHANE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2030,P-ISOPROPYLTOLUENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2967,M-DICHLOROBENZENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
2966,P-CHLOROTOLUENE,,,,524.2,"VOC, GC/MS, P&T, CAPCOLUMN",MEASUREMENT OF PURGEABLE ORGANIC COMPOUNDS IN WATER BY CAPILLARY COLUMN GAS CHROMATOGRAPHY / MASS SPECTROMETRY
